date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-04-11,California,Sonoma County,Grocery,54,43.0,55,4
2020-04-11,California,Sonoma County,Gas Stations,51,,52,5
2020-04-11,California,Sonoma County,Professional & Other Places,27,,28,6
2020-04-11,California,Sonoma County,Hardware Stores,69,,68,7
2020-04-11,California,Santa Clara County,Food,27,25.0,27,1
2020-04-11,California,Santa Clara County,Shops & Services,25,23.0,25,2
2020-04-11,California,Santa Clara County,Grocery,50,38.0,51,3
2020-04-11,California,Santa Clara County,Outdoors & Recreation,47,43.0,47,4
2020-04-11,California,Santa Clara County,Residences,45,,45,5
2020-04-11,California,Santa Clara County,Fast Food Restaurants,43,,44,6
2020-04-11,California,Santa Clara County,Big Box Stores,50,,51,7
2020-04-11,California,Santa Clara County,Gas Stations,33,30.0,33,8
2020-04-11,California,Santa Clara County,School,31,,31,9
2020-04-11,California,Santa Clara County,Professional & Other Places,27,31.0,27,10
2020-04-11,California,Santa Clara County,Medical,35,36.0,35,11
2020-04-11,California,Santa Clara County,Drug Store,50,,50,12
2020-04-11,California,Santa Clara County,Office,22,,22,13
2020-04-11,California,Santa Clara County,Convenience Store,43,,43,14
2020-04-11,California,Santa Clara County,Hardware Stores,49,,49,15
2020-04-11,California,Santa Clara County,Fitness Center,16,,16,16
2020-04-11,California,Santa Clara County,Arts & Entertainment,14,,14,17
2020-04-11,California,Santa Clara County,Colleges & Universities,17,,17,18
2020-04-11,California,Santa Clara County,Nightlife Spots,16,,16,19
2020-04-11,California,Santa Clara County,Banks,31,,32,20
2020-04-11,California,Marin County,Outdoors & Recreation,36,54.0,36,1
2020-04-11,California,Marin County,Shops & Services,38,25.0,39,2
2020-04-11,California,Marin County,Food,26,23.0,26,3
2020-04-11,California,Marin County,Grocery,67,53.0,68,4
2020-04-11,California,Alameda County,Food,28,27.0,28,1
2020-04-11,California,Alameda County,Shops & Services,28,29.0,28,2
2020-04-11,California,Alameda County,Grocery,59,58.0,60,3
2020-04-11,California,Alameda County,Outdoors & Recreation,49,56.0,49,4
2020-04-11,California,Alameda County,Gas Stations,44,40.0,44,5
2020-04-11,California,Alameda County,Fast Food Restaurants,46,,46,6
2020-04-11,California,Alameda County,Big Box Stores,52,,52,7
2020-04-11,California,Alameda County,Professional & Other Places,32,,32,8
2020-04-11,California,Alameda County,Drug Store,57,,58,9
2020-04-11,California,Alameda County,Residences,47,,47,10
2020-04-11,California,Alameda County,School,31,,31,11
2020-04-11,California,Alameda County,Medical,36,,36,12
2020-04-11,California,Alameda County,Convenience Store,46,,46,13
2020-04-11,California,Alameda County,Nightlife Spots,18,,18,14
2020-04-11,California,Alameda County,Hardware Stores,59,,59,15
2020-04-11,California,Alameda County,Arts & Entertainment,17,,17,16
2020-04-11,California,Alameda County,Fitness Center,22,,22,17
2020-04-11,California,Alameda County,Office,42,,43,18
2020-04-11,California,Alameda County,Alcohol,50,,50,19
2020-04-11,California,Alameda County,Banks,36,,36,20
2020-04-11,California,San Francisco County,Outdoors & Recreation,41,39.0,41,1
2020-04-11,California,San Francisco County,Food,16,18.0,16,2
2020-04-11,California,San Francisco County,Shops & Services,17,22.0,17,3
2020-04-11,California,San Francisco County,Grocery,38,31.0,38,4
2020-04-11,California,San Francisco County,Residences,36,,36,5
2020-04-11,California,San Francisco County,Nightlife Spots,8,,8,6
2020-04-11,California,San Francisco County,Arts & Entertainment,10,,10,7
2020-04-11,California,San Francisco County,Professional & Other Places,16,,16,8
2020-04-11,California,San Francisco County,Medical,29,,29,9
2020-04-11,California,San Francisco County,Bus,27,,28,10
2020-04-11,California,San Francisco County,Office,13,,12,11
2020-04-11,California,San Francisco County,Fitness Center,10,,10,12
2020-04-11,California,San Francisco County,Drug Store,35,,34,13
2020-04-11,California,San Francisco County,Travel & Transport,11,,11,14
2020-04-11,California,San Francisco County,Beach,58,,58,15
2020-04-11,California,Solano County,Food,43,36.0,43,1
2020-04-11,California,Solano County,Shops & Services,35,36.0,35,2
2020-04-11,California,Solano County,Grocery,70,52.0,71,3
2020-04-11,California,Solano County,Outdoors & Recreation,58,53.0,58,4
2020-04-11,California,Solano County,Gas Stations,50,,50,5
2020-04-11,California,Solano County,Fast Food Restaurants,41,,41,6
2020-04-11,California,Solano County,Big Box Stores,64,,65,7
2020-04-11,California,Solano County,Hardware Stores,77,,79,8
2020-04-11,California,Solano County,Professional & Other Places,39,,39,9
2020-04-12,California,Contra Costa County,Food,30,22.0,31,1
2020-04-12,California,Contra Costa County,Outdoors & Recreation,58,61.0,58,2
2020-04-12,California,Contra Costa County,Grocery,56,50.0,56,3
2020-04-12,California,Contra Costa County,Shops & Services,21,18.0,21,4
2020-04-12,California,Contra Costa County,School,44,62.0,43,5
2020-04-12,California,Contra Costa County,Gas Stations,36,,37,6
2020-04-12,California,Contra Costa County,Fast Food Restaurants,44,,44,7
2020-04-12,California,Contra Costa County,Residences,64,,65,8
2020-04-12,California,Contra Costa County,Professional & Other Places,47,,47,9
2020-04-12,California,Contra Costa County,Drug Store,54,,54,10
2020-04-12,California,Contra Costa County,Convenience Store,58,,58,11
2020-04-12,California,Contra Costa County,Big Box Stores,32,,32,12
2020-04-12,California,Contra Costa County,Hardware Stores,44,,45,13
2020-04-12,California,Contra Costa County,Nightlife Spots,36,,36,14
2020-04-12,California,Contra Costa County,Medical,43,,44,15
2020-04-12,California,Santa Clara County,Food,22,17.0,23,1
2020-04-12,California,Santa Clara County,Shops & Services,17,15.0,18,2
2020-04-12,California,Santa Clara County,Grocery,49,40.0,49,3
2020-04-12,California,Santa Clara County,Outdoors & Recreation,47,54.0,47,4
2020-04-12,California,Santa Clara County,Residences,42,,43,5
2020-04-12,California,Santa Clara County,Fast Food Restaurants,42,,43,6
2020-04-12,California,Santa Clara County,Gas Stations,32,,32,7
2020-04-12,California,Santa Clara County,School,35,47.0,34,8
2020-04-12,California,Santa Clara County,Big Box Stores,28,,29,9
2020-04-12,California,Santa Clara County,Drug Store,51,,52,10
2020-04-12,California,Santa Clara County,Medical,38,,38,11
2020-04-12,California,Santa Clara County,Professional & Other Places,21,,21,12
2020-04-12,California,Santa Clara County,Convenience Store,44,,44,13
2020-04-12,California,Santa Clara County,Office,35,,35,14
2020-04-12,California,Santa Clara County,Arts & Entertainment,14,,14,15
2020-04-12,California,Santa Clara County,Hardware Stores,39,,40,16
2020-04-12,California,Santa Clara County,Fitness Center,16,,16,17
2020-04-12,California,Santa Clara County,Colleges & Universities,20,,20,18
2020-04-12,California,Santa Clara County,Nightlife Spots,13,,13,19
2020-04-12,California,Alameda County,Food,24,24.0,24,1
2020-04-12,California,Alameda County,Shops & Services,20,18.0,20,2
2020-04-12,California,Alameda County,Outdoors & Recreation,49,50.0,49,3
2020-04-12,California,Alameda County,Grocery,45,33.0,45,4
2020-04-12,California,Alameda County,Gas Stations,38,,38,5
2020-04-12,California,Alameda County,Fast Food Restaurants,44,,45,6
2020-04-12,California,Alameda County,Big Box Stores,36,,36,7
2020-04-12,California,Alameda County,School,37,,37,8
2020-04-12,California,Alameda County,Drug Store,49,,50,9
2020-04-12,California,Alameda County,Residences,40,,40,10
2020-04-12,California,Alameda County,Professional & Other Places,25,,25,11
2020-04-12,California,Alameda County,Convenience Store,42,,42,12
2020-04-12,California,Alameda County,Medical,36,,36,13
2020-04-12,California,Alameda County,Nightlife Spots,14,,14,14
2020-04-12,California,Alameda County,Hardware Stores,54,,55,15
2020-04-12,California,Alameda County,Arts & Entertainment,15,,15,16
2020-04-12,California,Alameda County,Alcohol,43,,43,17
2020-04-12,California,San Francisco County,Outdoors & Recreation,39,61.0,38,1
2020-04-12,California,San Francisco County,Food,15,16.0,15,2
2020-04-12,California,San Francisco County,Shops & Services,14,15.0,14,3
2020-04-12,California,San Francisco County,Grocery,35,30.0,35,4
2020-04-12,California,San Francisco County,Arts & Entertainment,11,,11,5
2020-04-12,California,San Francisco County,Residences,34,,33,6
2020-04-12,California,San Francisco County,Nightlife Spots,7,,7,7
2020-04-12,California,San Francisco County,Drug Store,43,,42,8
2020-04-12,California,San Francisco County,Professional & Other Places,15,,15,9
2020-04-12,California,San Francisco County,Office,20,,20,10
2020-04-12,California,San Francisco County,Bus,30,,31,11
2020-04-12,California,San Francisco County,Medical,31,,32,12
2020-04-12,California,San Francisco County,Fitness Center,12,,11,13
2020-04-12,California,San Francisco County,Government,39,,37,14
2020-04-12,California,Napa County,Outdoors & Recreation,42,,41,1
2020-04-12,California,San Mateo County,Food,22,18.0,22,1
2020-04-12,California,San Mateo County,Shops & Services,22,21.0,22,2
2020-04-12,California,San Mateo County,Outdoors & Recreation,43,59.0,43,3
2020-04-12,California,San Mateo County,Grocery,43,39.0,44,4
2020-04-12,California,San Mateo County,Airport,7,,7,5
2020-04-12,California,San Mateo County,Gas Stations,30,,30,6
2020-04-12,California,San Mateo County,Professional & Other Places,21,,21,7
2020-04-12,California,San Mateo County,School,35,,35,8
2020-04-12,California,San Mateo County,Fast Food Restaurants,37,,37,9
2020-04-12,California,San Mateo County,Residences,39,,40,10
2020-04-12,California,San Mateo County,Drug Store,49,,49,11
2020-04-12,California,Solano County,Food,34,27.0,34,1
2020-04-12,California,Solano County,Grocery,62,39.0,63,2
2020-04-12,California,Solano County,Shops & Services,20,,20,3
2020-04-12,California,Solano County,Outdoors & Recreation,46,,47,4
2020-04-12,California,Solano County,Fast Food Restaurants,39,,39,5
2020-04-12,California,Solano County,Gas Stations,37,,37,6
2020-04-12,California,Solano County,Big Box Stores,44,,45,7
2020-04-12,California,Sonoma County,Food,23,18.0,24,1
2020-04-12,California,Sonoma County,Grocery,49,46.0,49,2
2020-04-12,California,Sonoma County,Outdoors & Recreation,38,37.0,38,3
2020-04-12,California,Sonoma County,Shops & Services,27,22.0,27,4
2020-04-12,California,Marin County,Outdoors & Recreation,30,38.0,30,1
2020-04-12,California,Marin County,Food,24,26.0,24,2
2020-04-12,California,Marin County,Shops & Services,27,37.0,26,3
2020-04-12,California,Marin County,Grocery,45,,47,4
2020-04-13,California,Solano County,Food,43,38.0,43,1
2020-04-13,California,Solano County,Shops & Services,37,35.0,37,2
2020-04-13,California,Solano County,Outdoors & Recreation,62,,63,3
2020-04-13,California,Solano County,Grocery,51,48.0,51,4
2020-04-13,California,Solano County,Fast Food Restaurants,53,,54,5
2020-04-13,California,Solano County,Gas Stations,48,,49,6
2020-04-13,California,Solano County,Professional & Other Places,59,,59,7
2020-04-13,California,Solano County,Medical,44,,45,8
2020-04-13,California,Solano County,Big Box Stores,55,,55,9
2020-04-13,California,Alameda County,Food,33,31.0,33,1
2020-04-13,California,Alameda County,Shops & Services,34,31.0,34,2
2020-04-13,California,Alameda County,Outdoors & Recreation,64,72.0,64,3
2020-04-13,California,Alameda County,Grocery,48,45.0,48,4
2020-04-13,California,Alameda County,Gas Stations,49,55.0,48,5
2020-04-13,California,Alameda County,Professional & Other Places,49,63.0,48,6
2020-04-13,California,Alameda County,Medical,41,35.0,41,7
2020-04-13,California,Alameda County,Fast Food Restaurants,50,,50,8
2020-04-13,California,Alameda County,Office,38,,37,9
2020-04-13,California,Alameda County,School,32,,32,10
2020-04-13,California,Alameda County,Residences,52,,52,11
2020-04-13,California,Alameda County,Big Box Stores,46,,46,12
2020-04-13,California,Alameda County,Drug Store,49,,48,13
2020-04-13,California,Alameda County,Hardware Stores,66,,66,14
2020-04-13,California,Alameda County,Convenience Store,51,,51,15
2020-04-13,California,Alameda County,Nightlife Spots,27,,27,16
2020-04-13,California,Alameda County,Arts & Entertainment,28,,28,17
2020-04-13,California,Alameda County,Fitness Center,22,,22,18
2020-04-13,California,Alameda County,Alcohol,76,,77,19
2020-04-13,California,Alameda County,Banks,56,,56,20
2020-04-13,California,Alameda County,Travel & Transport,23,,23,21
2020-04-13,California,Alameda County,Metro Stations,23,,23,22
2020-04-13,California,San Francisco County,Food,18,21.0,17,1
2020-04-13,California,San Francisco County,Outdoors & Recreation,41,44.0,41,2
2020-04-13,California,San Francisco County,Shops & Services,19,26.0,19,3
2020-04-13,California,San Francisco County,Grocery,40,44.0,40,4
2020-04-13,California,San Francisco County,Medical,29,,29,5
2020-04-13,California,San Francisco County,Professional & Other Places,22,,22,6
2020-04-13,California,San Francisco County,Residences,38,,38,7
2020-04-13,California,San Francisco County,Arts & Entertainment,16,,16,8
2020-04-13,California,San Francisco County,Office,10,,10,9
2020-04-13,California,San Francisco County,Nightlife Spots,13,,13,10
2020-04-13,California,San Francisco County,Bus,36,,36,11
2020-04-13,California,San Francisco County,Colleges & Universities,21,,21,12
2020-04-13,California,San Francisco County,Fitness Center,14,,14,13
2020-04-13,California,San Francisco County,Drug Store,42,,41,14
2020-04-13,California,San Francisco County,Government,32,,31,15
2020-04-13,California,San Mateo County,Shops & Services,36,34.0,36,1
2020-04-13,California,San Mateo County,Food,26,26.0,26,2
2020-04-13,California,San Mateo County,Outdoors & Recreation,53,63.0,53,3
2020-04-13,California,San Mateo County,Airport,8,10.0,8,4
2020-04-13,California,San Mateo County,Grocery,54,48.0,55,5
2020-04-13,California,San Mateo County,Professional & Other Places,32,,32,6
2020-04-13,California,San Mateo County,Gas Stations,43,,43,7
2020-04-13,California,San Mateo County,Medical,37,,37,8
2020-04-13,California,San Mateo County,School,34,,33,9
2020-04-13,California,San Mateo County,Office,12,,12,10
2020-04-13,California,San Mateo County,Residences,58,,58,11
2020-04-13,California,San Mateo County,Fast Food Restaurants,47,,47,12
2020-04-13,California,San Mateo County,Drug Store,66,,67,13
2020-04-13,California,San Mateo County,Hardware Stores,67,,67,14
2020-04-13,California,Sonoma County,Food,34,28.0,35,1
2020-04-13,California,Sonoma County,Shops & Services,41,37.0,42,2
2020-04-13,California,Sonoma County,Outdoors & Recreation,49,54.0,49,3
2020-04-13,California,Sonoma County,Grocery,50,50.0,50,4
2020-04-13,California,Sonoma County,Professional & Other Places,44,,44,5
2020-04-13,California,Sonoma County,Gas Stations,50,,51,6
2020-04-13,California,Santa Clara County,Food,27,24.0,27,1
2020-04-13,California,Santa Clara County,Shops & Services,27,26.0,27,2
2020-04-13,California,Santa Clara County,Outdoors & Recreation,56,55.0,56,3
2020-04-13,California,Santa Clara County,Grocery,49,44.0,49,4
2020-04-13,California,Santa Clara County,Medical,40,32.0,41,5
2020-04-13,California,Santa Clara County,Office,13,25.0,13,6
2020-04-13,California,Santa Clara County,Residences,49,47.0,49,7
2020-04-13,California,Santa Clara County,Gas Stations,40,35.0,40,8
2020-04-13,California,Santa Clara County,School,29,37.0,29,9
2020-04-13,California,Santa Clara County,Professional & Other Places,34,34.0,34,10
2020-04-13,California,Santa Clara County,Fast Food Restaurants,44,,45,11
2020-04-13,California,Santa Clara County,Big Box Stores,40,,40,12
2020-04-13,California,Santa Clara County,Drug Store,58,69.0,58,13
2020-04-13,California,Santa Clara County,Hardware Stores,56,,57,14
2020-04-13,California,Santa Clara County,Convenience Store,44,,44,15
2020-04-13,California,Santa Clara County,Fitness Center,19,,19,16
2020-04-13,California,Santa Clara County,Banks,54,,54,17
2020-04-13,California,Santa Clara County,Colleges & Universities,11,,11,18
2020-04-13,California,Santa Clara County,Arts & Entertainment,22,,22,19
2020-04-13,California,Santa Clara County,Hotel,22,,22,20
2020-04-13,California,Santa Clara County,Nightlife Spots,23,,23,21
2020-04-13,California,Santa Clara County,Government,33,,34,22
2020-04-13,California,Santa Clara County,Sports,39,,40,23
2020-04-13,California,Napa County,Outdoors & Recreation,68,,68,1
2020-04-13,California,Napa County,Food,24,,24,2
2020-04-13,California,Marin County,Outdoors & Recreation,49,81.0,47,1
2020-04-13,California,Marin County,Food,32,32.0,32,2
2020-04-13,California,Marin County,Shops & Services,36,44.0,36,3
2020-04-13,California,Marin County,Grocery,51,,52,4
2020-04-13,California,Contra Costa County,Shops & Services,43,40.0,43,1
2020-04-13,California,Contra Costa County,Food,39,35.0,40,2
2020-04-13,California,Contra Costa County,Outdoors & Recreation,69,73.0,69,3
2020-04-13,California,Contra Costa County,Grocery,58,52.0,59,4
2020-04-13,California,Contra Costa County,Gas Stations,54,46.0,55,5
2020-04-13,California,Contra Costa County,Professional & Other Places,59,45.0,60,6
2020-04-13,California,Contra Costa County,Medical,43,37.0,43,7
2020-04-13,California,Contra Costa County,School,37,47.0,36,8
2020-04-13,California,Contra Costa County,Fast Food Restaurants,55,,55,9
2020-04-13,California,Contra Costa County,Residences,73,73.0,73,10
2020-04-13,California,Contra Costa County,Hardware Stores,69,60.0,69,11
2020-04-13,California,Contra Costa County,Big Box Stores,52,,52,12
2020-04-13,California,Contra Costa County,Convenience Store,61,,61,13
2020-04-13,California,Contra Costa County,Drug Store,58,63.0,58,14
2020-04-13,California,Contra Costa County,Sports,55,,55,15
2020-04-13,California,Contra Costa County,Nightlife Spots,42,,42,16
2020-04-13,California,Contra Costa County,Arts & Entertainment,38,,38,17
2020-04-13,California,Contra Costa County,Banks,60,,61,18
2020-04-14,California,San Mateo County,Shops & Services,37,39.0,37,1
2020-04-14,California,San Mateo County,Food,28,27.0,28,2
2020-04-14,California,San Mateo County,Outdoors & Recreation,65,73.0,64,3
2020-04-14,California,San Mateo County,Grocery,53,59.0,53,4
2020-04-14,California,San Mateo County,Airport,9,12.0,9,5
2020-04-14,California,San Mateo County,Professional & Other Places,28,37.0,28,6
2020-04-14,California,San Mateo County,Gas Stations,43,53.0,42,7
2020-04-14,California,San Mateo County,Office,11,,11,8
2020-04-14,California,San Mateo County,Medical,29,,30,9
2020-04-14,California,San Mateo County,School,28,,28,10
2020-04-14,California,San Mateo County,Fast Food Restaurants,48,,48,11
2020-04-14,California,San Mateo County,Residences,45,,45,12
2020-04-14,California,San Mateo County,Drug Store,56,,57,13
2020-04-14,California,San Mateo County,Hardware Stores,72,,71,14
2020-04-14,California,Sonoma County,Food,37,36.0,37,1
2020-04-14,California,Sonoma County,Shops & Services,44,37.0,45,2
2020-04-14,California,Sonoma County,Outdoors & Recreation,55,63.0,55,3
2020-04-14,California,Sonoma County,Grocery,54,54.0,54,4
2020-04-14,California,Sonoma County,Professional & Other Places,53,69.0,52,5
2020-04-14,California,Sonoma County,Gas Stations,57,,57,6
2020-04-14,California,Sonoma County,Medical,38,,39,7
2020-04-14,California,Sonoma County,Nightlife Spots,40,,40,8
2020-04-14,California,Sonoma County,Hardware Stores,72,,76,9
2020-04-14,California,Alameda County,Shops & Services,39,36.0,39,1
2020-04-14,California,Alameda County,Food,35,35.0,35,2
2020-04-14,California,Alameda County,Outdoors & Recreation,66,62.0,66,3
2020-04-14,California,Alameda County,Grocery,56,52.0,56,4
2020-04-14,California,Alameda County,Gas Stations,49,53.0,49,5
2020-04-14,California,Alameda County,Professional & Other Places,37,33.0,37,6
2020-04-14,California,Alameda County,Medical,33,26.0,34,7
2020-04-14,California,Alameda County,Fast Food Restaurants,52,,52,8
2020-04-14,California,Alameda County,School,26,,26,9
2020-04-14,California,Alameda County,Big Box Stores,63,72.0,63,10
2020-04-14,California,Alameda County,Office,27,,27,11
2020-04-14,California,Alameda County,Drug Store,54,66.0,54,12
2020-04-14,California,Alameda County,Residences,48,,49,13
2020-04-14,California,Alameda County,Convenience Store,53,,53,14
2020-04-14,California,Alameda County,Hardware Stores,69,,70,15
2020-04-14,California,Alameda County,Arts & Entertainment,31,,31,16
2020-04-14,California,Alameda County,Nightlife Spots,30,,30,17
2020-04-14,California,Alameda County,Fitness Center,20,,20,18
2020-04-14,California,Alameda County,Travel & Transport,26,,26,19
2020-04-14,California,Alameda County,Alcohol,69,,69,20
2020-04-14,California,Alameda County,Airport,19,,19,21
2020-04-14,California,Alameda County,Sports,51,,52,22
2020-04-14,California,Alameda County,Metro Stations,20,,20,23
2020-04-14,California,Alameda County,Government,29,,29,24
2020-04-14,California,Alameda County,Banks,37,,38,25
2020-04-14,California,Alameda County,Colleges & Universities,10,,10,26
2020-04-14,California,San Francisco County,Outdoors & Recreation,49,41.0,49,1
2020-04-14,California,San Francisco County,Food,18,20.0,18,2
2020-04-14,California,San Francisco County,Shops & Services,23,24.0,22,3
2020-04-14,California,San Francisco County,Grocery,44,32.0,45,4
2020-04-14,California,San Francisco County,Arts & Entertainment,21,,20,5
2020-04-14,California,San Francisco County,Medical,27,28.0,27,6
2020-04-14,California,San Francisco County,Professional & Other Places,16,,16,7
2020-04-14,California,San Francisco County,Residences,37,,37,8
2020-04-14,California,San Francisco County,Office,8,,7,9
2020-04-14,California,San Francisco County,Fitness Center,12,,12,10
2020-04-14,California,San Francisco County,Colleges & Universities,17,,17,11
2020-04-14,California,San Francisco County,Nightlife Spots,12,,12,12
2020-04-14,California,San Francisco County,Bus,25,,25,13
2020-04-14,California,San Francisco County,Drug Store,37,,37,14
2020-04-14,California,San Francisco County,Government,30,,30,15
2020-04-14,California,San Francisco County,Travel & Transport,16,,16,16
2020-04-14,California,Napa County,Outdoors & Recreation,63,,64,1
2020-04-14,California,Napa County,Food,35,,35,2
2020-04-14,California,Napa County,Professional & Other Places,39,,39,3
2020-04-14,California,Napa County,Shops & Services,50,,50,4
2020-04-14,California,Santa Clara County,Shops & Services,32,28.0,32,1
2020-04-14,California,Santa Clara County,Food,29,22.0,29,2
2020-04-14,California,Santa Clara County,Outdoors & Recreation,57,55.0,57,3
2020-04-14,California,Santa Clara County,Grocery,56,51.0,56,4
2020-04-14,California,Santa Clara County,Medical,32,20.0,33,5
2020-04-14,California,Santa Clara County,Office,11,18.0,11,6
2020-04-14,California,Santa Clara County,Residences,52,60.0,52,7
2020-04-14,California,Santa Clara County,Gas Stations,42,37.0,42,8
2020-04-14,California,Santa Clara County,School,29,25.0,29,9
2020-04-14,California,Santa Clara County,Fast Food Restaurants,52,46.0,52,10
2020-04-14,California,Santa Clara County,Professional & Other Places,29,30.0,29,11
2020-04-14,California,Santa Clara County,Big Box Stores,53,,53,12
2020-04-14,California,Santa Clara County,Hardware Stores,59,,60,13
2020-04-14,California,Santa Clara County,Fitness Center,16,,16,14
2020-04-14,California,Santa Clara County,Drug Store,45,,46,15
2020-04-14,California,Santa Clara County,Convenience Store,45,,45,16
2020-04-14,California,Santa Clara County,Colleges & Universities,10,,10,17
2020-04-14,California,Santa Clara County,Banks,45,,45,18
2020-04-14,California,Santa Clara County,Arts & Entertainment,23,,23,19
2020-04-14,California,Santa Clara County,Sports,39,,39,20
2020-04-14,California,Santa Clara County,Nightlife Spots,23,,23,21
2020-04-14,California,Santa Clara County,Government,27,,27,22
2020-04-14,California,Santa Clara County,Hotel,17,,17,23
2020-04-14,California,Marin County,Outdoors & Recreation,70,79.0,69,1
2020-04-14,California,Marin County,Shops & Services,44,39.0,45,2
2020-04-14,California,Marin County,Food,40,39.0,40,3
2020-04-14,California,Marin County,Grocery,61,56.0,62,4
2020-04-14,California,Solano County,Food,48,43.0,48,1
2020-04-14,California,Solano County,Shops & Services,45,44.0,45,2
2020-04-14,California,Solano County,Outdoors & Recreation,73,64.0,73,3
2020-04-14,California,Solano County,Grocery,64,75.0,63,4
2020-04-14,California,Solano County,Fast Food Restaurants,60,,60,5
2020-04-14,California,Solano County,Gas Stations,54,,54,6
2020-04-14,California,Solano County,Medical,43,,43,7
2020-04-14,California,Solano County,Professional & Other Places,51,,52,8
2020-04-14,California,Solano County,Big Box Stores,64,,65,9
2020-04-14,California,Solano County,Hardware Stores,89,,92,10
2020-04-14,California,Solano County,School,26,,26,11
2020-04-14,California,Contra Costa County,Food,44,37.0,44,1
2020-04-14,California,Contra Costa County,Shops & Services,43,30.0,44,2
2020-04-14,California,Contra Costa County,Outdoors & Recreation,68,72.0,68,3
2020-04-14,California,Contra Costa County,Grocery,68,60.0,69,4
2020-04-14,California,Contra Costa County,Professional & Other Places,51,37.0,52,5
2020-04-14,California,Contra Costa County,Gas Stations,51,53.0,51,6
2020-04-14,California,Contra Costa County,Medical,36,25.0,37,7
2020-04-14,California,Contra Costa County,School,30,38.0,30,8
2020-04-14,California,Contra Costa County,Fast Food Restaurants,59,53.0,59,9
2020-04-14,California,Contra Costa County,Hardware Stores,72,69.0,72,10
2020-04-14,California,Contra Costa County,Residences,65,83.0,64,11
2020-04-14,California,Contra Costa County,Big Box Stores,54,,54,12
2020-04-14,California,Contra Costa County,Drug Store,57,59.0,57,13
2020-04-14,California,Contra Costa County,Convenience Store,55,,54,14
2020-04-14,California,Contra Costa County,Nightlife Spots,50,,49,15
2020-04-14,California,Contra Costa County,Banks,51,,53,16
2020-04-14,California,Contra Costa County,Arts & Entertainment,36,,36,17
2020-04-14,California,Contra Costa County,Office,28,,28,18
2020-04-15,California,San Francisco County,Outdoors & Recreation,52,46.0,53,1
2020-04-15,California,San Francisco County,Food,18,19.0,18,2
2020-04-15,California,San Francisco County,Shops & Services,20,21.0,20,3
2020-04-15,California,San Francisco County,Grocery,44,38.0,44,4
2020-04-15,California,San Francisco County,Medical,24,,24,5
2020-04-15,California,San Francisco County,Residences,41,,41,6
2020-04-15,California,San Francisco County,Arts & Entertainment,18,,18,7
2020-04-15,California,San Francisco County,Professional & Other Places,15,,15,8
2020-04-15,California,San Francisco County,Office,7,,7,9
2020-04-15,California,San Francisco County,Colleges & Universities,18,,17,10
2020-04-15,California,San Francisco County,Nightlife Spots,11,,11,11
2020-04-15,California,San Francisco County,Bus,28,,28,12
2020-04-15,California,San Francisco County,Fitness Center,11,,11,13
2020-04-15,California,San Francisco County,Drug Store,38,,38,14
2020-04-15,California,San Francisco County,Government,28,,28,15
2020-04-15,California,San Francisco County,Gas Stations,45,,45,16
2020-04-15,California,San Francisco County,School,24,,25,17
2020-04-15,California,San Francisco County,Beach,101,,104,18
2020-04-15,California,San Francisco County,Travel & Transport,14,,15,19
2020-04-15,California,Contra Costa County,Food,41,31.0,42,1
2020-04-15,California,Contra Costa County,Shops & Services,43,38.0,43,2
2020-04-15,California,Contra Costa County,Outdoors & Recreation,71,70.0,71,3
2020-04-15,California,Contra Costa County,Grocery,67,58.0,68,4
2020-04-15,California,Contra Costa County,Gas Stations,56,42.0,56,5
2020-04-15,California,Contra Costa County,Professional & Other Places,50,45.0,51,6
2020-04-15,California,Contra Costa County,Medical,35,26.0,35,7
2020-04-15,California,Contra Costa County,School,29,34.0,28,8
2020-04-15,California,Contra Costa County,Fast Food Restaurants,57,,57,9
2020-04-15,California,Contra Costa County,Hardware Stores,80,75.0,80,10
2020-04-15,California,Contra Costa County,Residences,65,,65,11
2020-04-15,California,Contra Costa County,Drug Store,67,81.0,66,12
2020-04-15,California,Contra Costa County,Big Box Stores,61,,61,13
2020-04-15,California,Contra Costa County,Convenience Store,54,,54,14
2020-04-15,California,Contra Costa County,Nightlife Spots,50,,50,15
2020-04-15,California,Contra Costa County,Banks,56,,57,16
2020-04-15,California,Contra Costa County,Travel & Transport,33,,33,17
2020-04-15,California,Contra Costa County,Sports,48,,49,18
2020-04-15,California,Contra Costa County,Arts & Entertainment,35,,36,19
2020-04-15,California,Napa County,Food,35,,35,1
2020-04-15,California,Napa County,Outdoors & Recreation,55,,56,2
2020-04-15,California,Napa County,Shops & Services,55,,56,3
2020-04-15,California,Napa County,Grocery,70,,72,4
2020-04-15,California,Napa County,Professional & Other Places,33,,33,5
2020-04-15,California,Alameda County,Food,36,33.0,36,1
2020-04-15,California,Alameda County,Shops & Services,38,36.0,38,2
2020-04-15,California,Alameda County,Outdoors & Recreation,66,50.0,66,3
2020-04-15,California,Alameda County,Grocery,60,54.0,60,4
2020-04-15,California,Alameda County,Gas Stations,47,39.0,47,5
2020-04-15,California,Alameda County,Professional & Other Places,38,38.0,39,6
2020-04-15,California,Alameda County,Medical,34,21.0,34,7
2020-04-15,California,Alameda County,Fast Food Restaurants,54,60.0,54,8
2020-04-15,California,Alameda County,School,26,,26,9
2020-04-15,California,Alameda County,Office,30,,30,10
2020-04-15,California,Alameda County,Big Box Stores,59,,59,11
